# ppms_field_set_stable_set	srdc_volt_set	lockin1_X	lockin1_Y	lockin2_X	lockin2_Y
# "Magnetic Field"	"volt"	"X"	"Y"	"X"	"Y"
# 181	281
50	-11.8	6.05884e-05	-6.28832e-06	2.01837e-05	-1.18465e-06
50	-11.7	6.28238e-05	-6.55654e-06	1.99304e-05	-8.27018e-07
50	-11.6	6.41053e-05	-5.03662e-06	1.99304e-05	-1.11759e-06
50	-11.5	6.41053e-05	-4.88761e-06	1.98857e-05	-1.1623e-06
50	-11.4	6.43735e-05	-3.15906e-06	2.00124e-05	-1.1474e-06
50	-11.3	6.39264e-05	-2.3544e-06	2.02135e-05	-1.12504e-06
50	-11.2	6.21085e-05	-1.60933e-06	2.02731e-05	-1.207e-06
50	-11.1	6.02009e-05	-2.53321e-06	2.03253e-05	-1.16975e-06
50	-11	5.98731e-05	-4.05314e-06	2.03849e-05	-1.1921e-06
50	-10.9	6.02903e-05	-5.51346e-06	2.06084e-05	-1.19955e-06
50	-10.8	6.25555e-05	-6.88437e-06	2.08319e-05	-1.2517e-06
50	-10.7	6.49993e-05	-6.52674e-06	2.10927e-05	-1.2517e-06
50	-10.6	6.61914e-05	-5.24524e-06	2.11449e-05	-1.31876e-06
50	-10.5	6.6251e-05	-3.12926e-06	2.11598e-05	-1.26661e-06
50	-10.4	6.47013e-05	-2.08618e-06	2.12119e-05	-1.32621e-06
50	-10.3	6.34198e-05	-1.90736e-06	2.12939e-05	-1.31131e-06
50	-10.2	6.18701e-05	-3.45708e-06	2.14205e-05	-1.40072e-06
50	-10.1	6.20787e-05	-5.30484e-06	2.15919e-05	-1.32621e-06
50	-10	6.37178e-05	-6.88437e-06	2.17111e-05	-1.28896e-06
50	-9.9	6.63106e-05	-7.00357e-06	2.15919e-05	-1.31131e-06
50	-9.8	6.8367e-05	-5.66247e-06	2.15248e-05	-1.33366e-06
50	-9.7	6.90226e-05	-5.60287e-06	2.13758e-05	-1.32621e-06
50	-9.6	6.89928e-05	-3.45708e-06	2.14578e-05	-1.33366e-06
50	-9.5	6.71451e-05	-2.02657e-06	2.13684e-05	-1.31876e-06
50	-9.4	6.48205e-05	-2.414e-06	2.13833e-05	-1.27406e-06
